LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-72.9022783,41.8011136,255,NORTHINGTON DRIVE,,AVON,HARTFORD,CT,,,19a876f9320cde20
-72.836684,41.7905611,281,OLD FARMS ROAD,,AVON,HARTFORD,CT,,,6cb63e62e8a77828
-72.8981233,41.8011396,38,STOCKBRIDGE DRIVE,,AVON,HARTFORD,CT,,,25e6b93e73dcfc7f
-72.8991024,41.801594,41,STOCKBRIDGE DRIVE,,AVON,HARTFORD,CT,,,a50db9822e162131
-72.9018657,41.8014427,261,NORTHINGTON DRIVE,,AVON,HARTFORD,CT,,,42ab0319f3f9e804
-72.8979211,41.8016653,42,STOCKBRIDGE DRIVE,,AVON,HARTFORD,CT,,,8a5cd879b6057182
-72.9042676,41.8014937,15,SADDLE RIDGE DRIVE,,AVON,HARTFORD,CT,,,8db7b32ac62c1718
-72.9035575,41.8014998,17,SADDLE RIDGE DRIVE,,AVON,HARTFORD,CT,,,75168528b3519f73
-72.9031199,41.8018237,19,SADDLE RIDGE DRIVE,,AVON,HARTFORD,CT,,,c7694844f6660023
-72.9014462,41.8018183,267,NORTHINGTON DRIVE,,AVON,HARTFORD,CT,,,54961a69888520a2
-72.8992078,41.8019424,45,STOCKBRIDGE DRIVE,,AVON,HARTFORD,CT,,,ba822b0335f73414
-72.9022649,41.8019738,20,SADDLE RIDGE DRIVE,,AVON,HARTFORD,CT,,,72df32268c39ab1a
-72.9009645,41.8022046,273,NORTHINGTON DRIVE,,AVON,HARTFORD,CT,,,0e4a1bf198ed3344
-72.8999267,41.8022769,274,NORTHINGTON DRIVE,,AVON,HARTFORD,CT,,,3f40506ab7bead22
-72.8991257,41.8023986,49,STOCKBRIDGE DRIVE,,AVON,HARTFORD,CT,,,c994af6fd5288f8f
-72.8020035,41.7987995,15,MONTEVIDEO ROAD,,AVON,HARTFORD,CT,,,570ae08d3b899f62
-72.7979476,41.806887,60,GIBRALTAR LANE,,AVON,HARTFORD,CT,,,05f2e5f3be272088
-72.7989717,41.80336,50,MONTEVIDEO ROAD,LT1,AVON,HARTFORD,CT,,,7b001cd46cca80dd
-72.7980384,41.8078427,40,GIBRALTAR LANE,,AVON,HARTFORD,CT,,,96f5331c4edf8cf2
-72.79856,41.7986539,24,PARSONS WAY,LT4,AVON,HARTFORD,CT,,,3b18acde912bfe81
-72.7991354,41.8002488,32,PARSONS WAY,LT6,AVON,HARTFORD,CT,,,1e5ee1ded2353b29
-72.7991142,41.8009671,40,PARSONS WAY,LT13,AVON,HARTFORD,CT,,,35a22fef5f575848
-72.8005597,41.8011504,41,PARSONS WAY,LT7,AVON,HARTFORD,CT,,,daecfdda1cf9dbfa
-72.7992828,41.8018164,49,PARSONS WAY,LT8,AVON,HARTFORD,CT,,,c254a1411cf28f13
-72.7990697,41.802417,55,PARSONS WAY,LT9,AVON,HARTFORD,CT,,,8536f4090d34140c
-72.8005477,41.8000862,33,PARSONS WAY,LT5,AVON,HARTFORD,CT,,,d1ffb3fb37880857
-72.7994959,41.81472,333,MONTEVIDEO ROAD,,AVON,HARTFORD,CT,,,42c6ed69bc5bddf0
-72.8389465,41.7960434,35,SANDSCREEN ROAD,,AVON,HARTFORD,CT,,,f8feccad8af402f8
-72.897988,41.8020751,46,STOCKBRIDGE DRIVE,,AVON,HARTFORD,CT,,,fcf8e370aa0ff7c6
-72.8980526,41.8024813,50,STOCKBRIDGE DRIVE,,AVON,HARTFORD,CT,,,077cb737dd25ccda
-72.9009013,41.8002584,240,NORTHINGTON DRIVE,,AVON,HARTFORD,CT,,,6723bcfb7c704d8b
-72.9176049,41.7856431,30,BERKSHIRE CROSSING,,AVON,HARTFORD,CT,,,2683a2a5fd68d733
